"GCBC","Greene County Bancorp, Inc.","86999310.09","Finance","Banks"
"GLRE","Greenlight Reinsurance, Ltd.","933838505.38","Finance","Property-Casualty Insurers"
"GRIF","Griffin Land & Nurseries, Inc.","142005103.38","Finance","Real Estate"
"GRFS","Grifols, S.A.","2210566972.36","Consumer Durables","Major Pharmaceuticals"
"GRPN","Groupon, Inc.","3065756901.9","Technology","Advertising"
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","156508827.9","Transportation","Aerospace"
"GGAL","Grupo Financiero Galicia S.A.","159262191.2","Finance","Commercial Banks"
"GSIG","GSI Group, Inc.","269622960","Energy","Industrial Machinery/Components"
"GSIT","GSI Technology, Inc.","123826925.95","Technology","Semiconductors"
"GSVC","GSV Capital Corp","152049187","n/a","n/a"
"GTAT","GT Advanced Technologies, Inc.","566076868.92","Technology","Semiconductors"
"GTXI","GTx, Inc.","261317363.84","Consumer Durables","Major Pharmaceuticals"
"GPRC","Guanwei Recycling Corp.","16652523.2","Basic Industries","Containers/Packaging"
"GBNK","Guaranty Bancorp","207120595.5","Finance","Major Banks"
"GFED","Guaranty Federal Bancshares, Inc.","20899482.12","Finance","Major Banks"
"GUID","Guidance Software, Inc.","284764480","Technology","Computer Software: Prepackaged Software"
"GIFI","Gulf Island Fabrication, Inc.","370987820.5","Capital Goods","Metal Fabrications"
"GURE","Gulf Resources, Inc.","47253665.12","Basic Industries","Major Chemicals"
"GPOR","Gulfport Energy Corporation","1799831150.4","Energy","Oil & Gas Production"
"GYRO","Gyrodyne Company of America, Inc.","158305743.6","Consumer Services","Building operators"
"HEES","H&E Equipment Services, Inc.","532787997.32","n/a","n/a"
"HNRG","Hallador Energy Company","267350240","Energy","Coal Mining"
"HALL","Hallmark Financial Services, Inc.","149677060.89","Finance","Property-Casualty Insurers"
"HALO","Halozyme Therapeutics, Inc.","652489181.28","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"HBK","Hamilton Bancorp, Inc.","0","Finance","Savings Institutions"
"HBNK","Hampden Bancorp, Inc.","79169737.5","Finance","Banks"
"HMPR","Hampton Roads Bankshares Inc","217956418.56","Finance","Major Banks"
"HBHC","Hancock Holding Company","2562007025.5","Finance","Major Banks"
"HNH","Handy & Harman Ltd.","195137155.36","Capital Goods","Industrial Specialties"
"HAFC","Hanmi Financial Corporation","397708608.63","Finance","Major Banks"
"HNSN","Hansen Medical, Inc.","109248952.48","Health Care","Industrial Specialties"
"HSOL","Hanwha SolarOne Co., Ltd.","46643909","Technology","Semiconductors"
"HDNG","Hardinge, Inc.","119474610.5","Capital Goods","Industrial Machinery/Components"
"HARL","Harleysville Savings Bank","63113406.68","Finance","Major Banks"
"HLIT","Harmonic Inc.","500009625.71","Technology","Radio And Television Broadcasting And Communications Equipment"
"TINY","Harris & Harris Group, Inc.","110052133.55","Finance","Finance/Investors Services"
"HPOL","Harris Interactive, Inc.","77479463.25","Consumer Services","Professional Services"
"HBIO","Harvard Bioscience, Inc.","116900664.02","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"HAS","Hasbro, Inc.","5085452407.75","Consumer Non-Durables","Recreational Products/Toys"
"HAST","Hastings Entertainment, Inc.","16766480.52","Consumer Services","Consumer Electronics/Video Chains"
"HAUP","Hauppauge Digital, Inc.","10021120.56","Technology","Computer peripheral equipment"
"HA","Hawaiian Holdings, Inc.","267867212.76","Transportation","Air Freight/Delivery Services"
"HCOM","Hawaiian Telcom Holdco, Inc.","171836068.95","Consumer Services","Telecommunications Equipment"
"HWKN","Hawkins, Inc.","427061338.82","Consumer Durables","Specialty Chemicals"
"HWBK","Hawthorn Bancshares, Inc.","43793981.7","Finance","Major Banks"
"HAYN","Haynes International, Inc.","632155345.5","Capital Goods","Steel/Iron Ore"
"HCSG","Healthcare Services Group, Inc.","1607322800","Finance","Diversified Commercial Services"
"HSTM","HealthStream, Inc.","742270789.24","Technology","Computer Software: Programming, Data Processing"
"HWAY","Healthways, Inc.","365749960.26","Health Care","Hospital/Nursing Management"
"HTLD","Heartland Express, Inc.","1150715028.5176","Transportation","Trucking Freight/Courier Services"
"HTLF","Heartland Financial USA, Inc.","453353340","Finance","Major Banks"
"HTWR","Heartware International, Inc.","1192490317.76","Health Care","Medical/Dental Instruments"
"HLYS","Heelys, Inc.","51006446.2","Consumer Non-Durables","Shoe Manufacturing"
"HSII","Heidrick & Struggles International, Inc.","216733060.5","Technology","Diversified Commercial Services"
"HELE","Helen of Troy Limited","914126713.5","Consumer Durables","Home Furnishings"
"HMNY","Helios & Matheson Information Technology Inc","4730789.14","Consumer Services","Other Consumer Services"
"HSIC","Henry Schein, Inc.","6631554152.744","Health Care","Medical Specialities"
"HERO","Hercules Offshore, Inc.","797598302.53","Energy","Oil & Gas Production"
"HTBK","Heritage Commerce Corp","172746829.89","Finance","Major Banks"
"HFWA","Heritage Financial Corporation","210502698.1","Finance","Banks"
"HBOS","Heritage Financial Group","108335551.72","Finance","Savings Institutions"
"HEOP","Heritage Oaks Bancorp","135275765.76","Finance","Major Banks"
"HCCI","Heritage-Crystal Clean, Inc.","311628775.94","Basic Industries","Miscellaneous"
"MLHR","Herman Miller, Inc.","1143018403.9092","Consumer Durables","Office Equipment/Supplies/Services"
"HSKA","Heska Corporation","48148056","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"HFFC","HF Financial Corp.","90249859.57","Finance","Savings Institutions"
"HIBB","Hibbett Sports, Inc.","1501596194.21","Consumer Services","Other Specialty Stores"
"HTCO","Hickory Tech Corporation","139936917.63","Public Utilities","Telecommunications Equipment"
"HIHO","Highway Holdings Limited","7113683.12","Capital Goods","Metal Fabrications"
"HIMX","Himax Technologies, Inc.","165360546","Technology","Semiconductors"
"HIFS","Hingham Institution for Savings","143551897.5","n/a","n/a"
"HSFT","HiSoft Technology International Limited","250880476.56","Technology","EDP Services"
"HITK","Hi-Tech Pharmacal Co., Inc.","413574938.4","Consumer Durables","Major Pharmaceuticals"
"HITT","Hittite Microwave Corporation","1685857366.76","Technology","Semiconductors"
"HMNF","HMN Financial, Inc.","16079746.015","Finance","Savings Institutions"
"HMSY","HMS Holdings Corp","2336300705.64","Miscellaneous","Business Services"
"HOLI","Hollysys Automation Technologies, Ltd.","576228855.93","Energy","Industrial Machinery/Components"
"HOLL","Hollywood Media Corp.","30364576.46","Consumer Services","Other Specialty Stores"
"HOLX","Hologic, Inc.","5415682793.5835","Health Care","Medical Electronics"
"HBCP","Home Bancorp, Inc.","141661544.64","Finance","Banks"
"HOMB","Home BancShares, Inc.","984806281.2","Finance","Major Banks"
"HOME","Home Federal Bancorp, Inc.","159488738.8","Finance","Savings Institutions"
"HFBL","Home Federal Bancorp, Inc. of Louisiana","50377499.75","Finance","Savings Institutions"
"HMIN","Home Inns & Hotels Management Inc.","963979324.8","Consumer Services","Hotels/Resorts"
"HLSS","Home Loan Servicing Solutions, Ltd.","591814293.3","Finance","Finance: Consumer Services"
"AWAY","HomeAway, Inc.","2090814194.84","Technology","EDP Services"
"HCII","Homeowners Choice, Inc.","227061523.59","Finance","Property-Casualty Insurers"
"HCIIP","Homeowners Choice, Inc.","25274399.85","Finance","Property-Casualty Insurers"
"HCIIW","Homeowners Choice, Inc.","0","Finance","Property-Casualty Insurers"
"HMST","HomeStreet, Inc.","312697818.45","Finance","Banks"
"HTBI","HomeTrust Bancshares, Inc.","280370000","Finance","Savings Institutions"
"HPJ","Hong Kong Highpower Technology","13040179.9706","Energy","Industrial Machinery/Components"
"HOFT","Hooker Furniture Corporation","143245592.98","Consumer Durables","Home Furnishings"
"HFBC","HopFed Bancorp, Inc.","61147917.8","Finance","Savings Institutions"
"HBNC","Horizon Bancorp (IN)","168382709.16","Finance","Major Banks"
"HZNP","Horizon Pharma, Inc.","176512181.04","Consumer Durables","Major Pharmaceuticals"
"HRZN","Horizon Technology Finance Corporation","154445297.16","n/a","n/a"
"ZINC","Horsehead Holding Corp.","408802328.34","Capital Goods","Metal Fabrications"
"HOTT","Hot Topic, Inc.","382655557.1","Consumer Services","Clothing/Shoe/Accessory Stores"
"HWCC","Houston Wire & Cable Company","193283649.8","Consumer Non-Durables","Telecommunications Equipment"
"HOVNP","Hovnanian Enterprises Inc","52500000","Capital Goods","Homebuilding"
"HBMD","Howard Bancorp, Inc.","25471122.68","Finance","Major Banks"
"HSNI","HSN, Inc.","2698112319.36","Consumer Services","Other Specialty Stores"
"HUBG","Hub Group, Inc.","1180409437.5","Transportation","Oil Refining/Marketing"
"HCBK","Hudson City Bancorp, Inc.","4563068904","Finance","Banks"
"HSON","Hudson Global, Inc.","136199191.5","Technology","Professional Services"
"HDSN","Hudson Technologies, Inc.","93460848","Consumer Durables","Industrial Specialties"
"HBAN","Huntington Bancshares Incorporated","5536687585.2","Finance","Major Banks"
"HBANP","Huntington Bancshares Incorporated","0","Finance","Major Banks"
"HPCCP","Huntington Preferred Capital, Inc.","399000000","Consumer Services","Real Estate Investment Trusts"
"HURC","Hurco Companies, Inc.","151251546.6","Capital Goods","Industrial Machinery/Components"
"HURN","Huron Consulting Group Inc.","757288004.16","Consumer Services","Professional Services"
"HTCH","Hutchinson Technology Incorporated","36041433.49","Capital Goods","Industrial Machinery/Components"
"HPAC","Hyde Park Acquisition Corp. II","105570000","Finance","Business Services"
"HYGS","Hydrogenics Corporation","45744772.15","Basic Industries","Major Chemicals"
"HPTX","Hyperion Therapeutics, Inc.","175211963.52","Consumer Durables","Major Pharmaceuticals"
"IDSY","I.D. Systems, Inc.","65413600.6","Consumer Durables","Telecommunications Equipment"
"IACI","IAC/InterActiveCorp","4613529866.44","Consumer Services","Other Specialty Stores"
"IBKC","IBERIABANK Corporation","1326107797.9","Finance","Major Banks"
"ICAD","icad inc.","22587982.23","Health Care","Medical/Dental Instruments"
"IEP","Icahn Enterprises L.P.","4279003315.83","Capital Goods","Auto Parts:O.E.M."
"ICFI","ICF International, Inc.","362761283.2458","Consumer Services","Professional Services"
"ICGE","ICG Group, Inc.","408994224.6","Consumer Services","Professional Services"
"ICLR","ICON plc","1411995487.77","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"ICON","Iconix Brand Group, Inc.","1266787901.7235","Consumer Non-Durables","Shoe Manufacturing"
"ICUI","ICU Medical, Inc.","867069702.35","Health Care","Medical/Dental Instruments"
"IDIX","Idenix Pharmaceuticals, Inc.","541877215.45","Consumer Durables","Major Pharmaceuticals"
"INVE","Identive Group, Inc.","66046883.1","Technology","Computer peripheral equipment"
"IDRA","Idera Pharmaceuticals, Inc.","24046669.5","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"IDXX","IDEXX Laboratories, Inc.","5549639307.15","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"IROQ","IF Bancorp, Inc.","64843888.5","Finance","Savings Institutions"
"IGTE","iGATE Corporation","958322396.7","Technology","EDP Services"
"IRG","Ignite Restaurant Group, Inc.","364776297.12","Consumer Services","Restaurants"
"IGOI","iGo, Inc","9584399.6261","Technology","Computer peripheral equipment"
"IIVI","II-VI Incorporated","1109735287.98","Capital Goods","Electronic Components"
"IKAN","Ikanos Communications, Inc.","92731895.9","Public Utilities","Telecommunications Equipment"
"IKNX","Ikonics Corporation","16035668.22","Miscellaneous","Industrial Machinery/Components"
"ILMN","Illumina, Inc.","5741168998.8","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"ISNS","Image Sensing Systems, Inc.","25273656.9","Capital Goods","Industrial Machinery/Components"
"IMMR","Immersion Corporation","129875241.6","Technology","Computer peripheral equipment"
"ICCC","ImmuCell Corporation","15940499.52","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"IMGN","ImmunoGen, Inc.","1221306878.88","Consumer Durables","Major Pharmaceuticals"
"IMMU","Immunomedics, Inc.","256597737.72","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"IPXL","Impax Laboratories, Inc.","1680718598.6","Consumer Durables","Major Pharmaceuticals"
"IMRS","Imris Inc","184544947.3764","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SAAS","inContact, Inc.","262947788.32","Public Utilities","Telecommunications Equipment"
"INCY","Incyte Corporation","2252028672.6","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"INDB","Independent Bank Corp.","635998744.59","Finance","Major Banks"
"IBCP","Independent Bank Corporation","26145414.42","Finance","Major Banks"
"IBCPO","Independent Bank Corporation","0","n/a","n/a"
"IDSA","Industrial Services of America, Inc.","25138246.54","Basic Industries","Miscellaneous"
"INFN","Infinera Corporation","536109448.35","Public Utilities","Telecommunications Equipment"
"INXB","Infinity Cross Border Acquisition Corporation","0","Finance","Business Services"
"INXBU","Infinity Cross Border Acquisition Corporation","0","Finance","Business Services"
"INXBW","Infinity Cross Border Acquisition Corporation","0","Finance","Business Services"
"INFI","Infinity Pharmaceuticals, Inc.","952879718.25","Consumer Durables","Major Pharmaceuticals"
"IPCC","Infinity Property and Casualty Corporation","663665146.83","Finance","Property-Casualty Insurers"
"INFA","Informatica Corporation","3171246600","Technology","Computer Software: Prepackaged Software"
"III","Information Services Group, Inc.","44147459.24","Consumer Services","Professional Services"
"IFON","InfoSonics Corp","14530238.138","Consumer Non-Durables","Electronic Components"
"INFY","Infosys Limited","3250580126.9","Technology","EDP Services"
"IMKTA","Ingles Markets, Incorporated","380878483.2","Consumer Services","Food Chains"
"INWK","InnerWorkings, Inc.","706438665.1","Consumer Durables","Containers/Packaging"
"INOD","Innodata Inc.","99685251.65","Technology","EDP Services"
"IPHS","Innophos Holdings, Inc.","1048630703.94","Consumer Durables","Specialty Chemicals"
"IOSP","Innospec Inc.","757407498.68","Basic Industries","Major Chemicals"
"INOC","Innotrac Corporation","27191819.6","Miscellaneous","Business Services"
"ISSC","Innovative Solutions and Support, Inc.","69569006.54","Technology","EDP Services"
"NSIT","Insight Enterprises, Inc.","720559106.78","Consumer Services","Catalog/Specialty Distribution"
"ISIG","Insignia Systems, Inc.","22579784.8","Consumer Services","Advertising"
"INSM","Insmed, Inc.","205781096.4","Consumer Durables","Major Pharmaceuticals"
"IIIN","Insteel Industries, Inc.","190880689.22","Capital Goods","Steel/Iron Ore"
"PODD","Insulet Corporation","1007316648.88","Health Care","Medical/Dental Instruments"
"IART","Integra LifeSciences Holdings Corporation","1018946790.7584","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"IDTI","Integrated Device Technology, Inc.","829187014.58","Technology","Semiconductors"
"IESC","Integrated Electrical Services, Inc.","85769415.16","Capital Goods","Engineering & Construction"
